order_id,order_date,customer_id,product_id,quantity,unit_price,discount,total_amount,channel
O004569,2024-05-29,C0129,P0019,8,120.65,0,965.2,Online
O004570,2024-08-02,C0061,P0011,5,382.02,0.2,1528.08,In-Store
O004571,2025-01-22,C0014,P0010,7,217.18,0.15,1292.22,Partner
O004572,2024-12-10,C0040,P0004,3,111.89,0,335.67,Partner
O004573,2024-12-30,C0111,P0027,5,125.39,0.1,564.26,Online
O004574,2025-02-13,C0092,P0009,3,272.35,0,817.05,Partner
O004575,2024-03-31,C0177,P0009,5,272.35,0.15,1157.49,Online
O004576,2024-07-19,C0026,P0022,8,391.51,0.2,2505.66,Partner
O004577,2024-09-12,C0141,P0003,3,314.36,0.05,895.93,Online
O004578,2024-08-18,C0172,P0014,4,199.28,0,797.12,In-Store
O004579,2025-05-29,C0174,P0019,5,120.65,0.1,542.93,Online
O004580,2025-03-05,C0186,P0003,5,314.36,0.1,1414.62,Partner
O004581,2024-01-19,C0006,P0013,7,355.88,0,2491.16,In-Store
O004582,2024-07-05,C0026,P0027,2,125.39,0,250.78,Online
O004583,2024-07-19,C0042,P0027,6,125.39,0,752.34,Partner
O004584,2024-07-09,C0192,P0009,2,272.35,0.2,435.76,Online
O004585,2024-11-14,C0008,P0004,7,111.89,0,783.23,Partner
O004586,2024-09-02,C0191,P0017,7,100.03,0,700.21,In-Store
O004587,2024-02-29,C0037,P0004,7,111.89,0,783.23,Online
O004588,2025-08-31,C0042,P0002,4,37.33,0,149.32,In-Store
O004589,2024-04-01,C0141,P0027,1,125.39,0,125.39,In-Store
O004590,2025-05-01,C0009,P0001,4,388.22,0,1552.88,Online
O004591,2024-04-11,C0062,P0004,8,111.89,0.15,760.85,Partner
O004592,2024-04-17,C0120,P0025,7,47.4,0,331.8,Partner
O004593,2024-12-29,C0194,P0013,3,355.88,0.2,854.11,Partner
O004594,2025-06-03,C0184,P0020,1,97.17,0.15,82.59,In-Store
O004595,2025-10-13,C0026,P0019,5,120.65,0.2,482.6,In-Store
O004596,2025-10-05,C0135,P0011,6,382.02,0,2292.12,Online
O004597,2024-08-16,C0020,P0007,8,39.48,0,315.84,In-Store
O004598,2025-04-28,C0136,P0006,2,163.81,0,327.62,Online
O004599,2024-01-04,C0143,P0017,8,100.03,0.1,720.22,In-Store
O004600,2024-02-27,C0036,P0025,8,47.4,0.1,341.28,Partner
O004601,2024-04-18,C0059,P0015,2,220.08,0.05,418.15,In-Store
O004602,2025-09-22,C0008,P0018,2,276.28,0.2,442.05,In-Store
O004603,2025-09-02,C0040,P0005,4,252.32,0.15,857.89,Partner
O004604,2025-05-17,C0163,P0013,5,355.88,0.05,1690.43,Online
O004605,2024-08-20,C0138,P0007,8,39.48,0,315.84,Online
O004606,2024-04-18,C0115,P0029,7,135.15,0.1,851.45,Online
O004607,2024-01-16,C0047,P0026,5,73.21,0.1,329.44,Partner
O004608,2024-12-26,C0186,P0023,6,306.06,0.2,1469.09,In-Store
O004609,2025-10-28,C0129,P0002,1,37.33,0,37.33,In-Store
O004610,2024-05-18,C0172,P0028,5,19.35,0,96.75,Online
O004611,2024-05-04,C0102,P0006,3,163.81,0.2,393.14,In-Store
O004612,2025-11-15,C0150,P0002,7,37.33,0.1,235.18,In-Store
O004613,2025-02-11,C0142,P0012,8,253.71,0,2029.68,Partner
O004614,2025-03-29,C0121,P0001,7,388.22,0.2,2174.03,Partner
O004615,2025-09-26,C0175,P0012,2,253.71,0.05,482.05,Partner
O004616,2024-05-25,C0031,P0008,6,136.8,0.15,697.68,Online
O004617,2025-02-20,C0083,P0002,2,37.33,0.2,59.73,In-Store
O004618,2025-05-06,C0038,P0013,2,355.88,0,711.76,Online
O004619,2025-10-26,C0056,P0007,6,39.48,0,236.88,Partner
O004620,2024-08-04,C0197,P0009,3,272.35,0,817.05,Partner
O004621,2025-07-05,C0192,P0023,2,306.06,0.1,550.91,Online
O004622,2024-10-26,C0148,P0005,5,252.32,0.1,1135.44,Partner
O004623,2024-11-04,C0017,P0008,1,136.8,0,136.8,Online
O004624,2024-01-16,C0190,P0014,2,199.28,0.2,318.85,In-Store
O004625,2025-01-12,C0059,P0002,3,37.33,0,111.99,Online
O004626,2025-07-17,C0097,P0016,6,250.04,0.2,1200.19,In-Store
O004627,2024-09-07,C0179,P0010,7,217.18,0.15,1292.22,Online
O004628,2024-11-13,C0171,P0028,6,19.35,0,116.1,Partner
O004629,2024-01-18,C0024,P0003,1,314.36,0,314.36,Online
O004630,2024-09-22,C0195,P0009,8,272.35,0.05,2069.86,Online
O004631,2024-05-05,C0126,P0017,7,100.03,0.2,560.17,In-Store
O004632,2024-04-23,C0121,P0008,6,136.8,0,820.8,Online
O004633,2025-05-19,C0140,P0025,2,47.4,0.05,90.06,In-Store
O004634,2025-01-16,C0026,P0005,4,252.32,0.1,908.35,Partner
O004635,2025-01-05,C0128,P0017,2,100.03,0,200.06,In-Store
O004636,2025-11-18,C0040,P0013,1,355.88,0.2,284.7,Partner
O004637,2025-01-27,C0119,P0006,4,163.81,0.15,556.95,Online
O004638,2025-01-13,C0040,P0010,5,217.18,0.05,1031.61,In-Store
O004639,2024-05-24,C0109,P0025,8,47.4,0.05,360.24,Online
O004640,2024-01-28,C0092,P0003,8,314.36,0,2514.88,In-Store
O004641,2025-01-05,C0053,P0002,8,37.33,0,298.64,In-Store
O004642,2025-10-18,C0068,P0025,8,47.4,0.1,341.28,Online
O004643,2024-04-10,C0124,P0022,1,391.51,0,391.51,In-Store
O004644,2024-01-17,C0082,P0010,4,217.18,0.1,781.85,Online
O004645,2024-11-04,C0114,P0010,2,217.18,0.2,347.49,Partner
O004646,2024-07-04,C0084,P0023,8,306.06,0.15,2081.21,In-Store
O004647,2024-09-22,C0013,P0006,3,163.81,0,491.43,In-Store
O004648,2025-04-06,C0176,P0017,7,100.03,0,700.21,Online
O004649,2025-04-04,C0143,P0017,5,100.03,0,500.15,In-Store
O004650,2025-04-01,C0110,P0009,3,272.35,0,817.05,Partner
O004651,2025-05-04,C0097,P0022,4,391.51,0,1566.04,Online
O004652,2025-07-15,C0181,P0007,6,39.48,0,236.88,In-Store
O004653,2025-09-10,C0122,P0014,3,199.28,0,597.84,Online
O004654,2025-05-31,C0056,P0029,7,135.15,0.15,804.14,In-Store
O004655,2025-12-11,C0156,P0002,7,37.33,0.15,222.11,Online
O004656,2025-11-26,C0068,P0017,7,100.03,0.1,630.19,Online
O004657,2025-01-14,C0046,P0002,6,37.33,0.2,179.18,Online
O004658,2024-01-27,C0067,P0001,6,388.22,0.2,1863.46,Partner
O004659,2024-07-23,C0135,P0027,3,125.39,0.05,357.36,Partner
O004660,2025-09-02,C0108,P0024,2,283.93,0,567.86,In-Store
O004661,2024-07-15,C0110,P0009,1,272.35,0,272.35,Partner
O004662,2025-04-06,C0168,P0024,6,283.93,0.05,1618.4,Online
O004663,2025-12-28,C0189,P0016,8,250.04,0.05,1900.3,In-Store
O004664,2024-03-19,C0089,P0009,3,272.35,0.05,776.2,Partner
O004665,2025-06-23,C0181,P0028,1,19.35,0,19.35,In-Store
O004666,2024-08-03,C0038,P0028,3,19.35,0.05,55.15,In-Store
O004667,2024-07-30,C0192,P0027,3,125.39,0.05,357.36,Online
O004668,2025-10-20,C0016,P0023,3,306.06,0,918.18,Online
O004669,2024-03-17,C0124,P0004,2,111.89,0.2,179.02,In-Store
O004670,2025-09-13,C0095,P0021,8,43.43,0.05,330.07,Online
O004671,2024-02-28,C0126,P0004,7,111.89,0,783.23,In-Store
O004672,2024-10-22,C0041,P0020,6,97.17,0,583.02,In-Store
O004673,2025-01-18,C0142,P0013,4,355.88,0,1423.52,Online
O004674,2024-01-09,C0027,P0027,7,125.39,0.1,789.96,Online
O004675,2024-01-31,C0150,P0028,3,19.35,0,58.05,Online
O004676,2024-09-29,C0192,P0014,1,199.28,0,199.28,Online
O004677,2024-03-20,C0174,P0013,5,355.88,0.05,1690.43,Online
O004678,2024-03-14,C0109,P0018,1,276.28,0.2,221.02,In-Store
O004679,2024-03-23,C0119,P0029,1,135.15,0,135.15,In-Store
O004680,2025-12-02,C0050,P0015,1,220.08,0,220.08,Online
O004681,2024-07-08,C0009,P0010,4,217.18,0,868.72,In-Store
O004682,2025-01-20,C0118,P0006,5,163.81,0,819.05,Partner
O004683,2025-03-27,C0058,P0028,2,19.35,0.2,30.96,Online
O004684,2024-09-04,C0145,P0009,8,272.35,0.05,2069.86,Partner
O004685,2024-02-03,C0002,P0018,4,276.28,0.1,994.61,Partner
O004686,2024-03-03,C0102,P0025,6,47.4,0,284.4,Online
O004687,2025-12-16,C0090,P0020,6,97.17,0,583.02,Partner
O004688,2025-04-18,C0057,P0024,4,283.93,0,1135.72,Partner
O004689,2025-07-07,C0041,P0025,8,47.4,0,379.2,Online
O004690,2025-01-31,C0041,P0029,2,135.15,0.2,216.24,Online
O004691,2025-07-30,C0090,P0021,1,43.43,0,43.43,In-Store
O004692,2025-03-05,C0016,P0005,7,252.32,0.15,1501.3,In-Store
O004693,2024-06-24,C0102,P0021,6,43.43,0.2,208.46,In-Store
O004694,2024-07-29,C0043,P0018,5,276.28,0,1381.4,Partner
O004695,2025-04-08,C0126,P0009,6,272.35,0,1634.1,Partner
O004696,2024-01-03,C0001,P0017,7,100.03,0,700.21,In-Store
O004697,2025-02-26,C0192,P0016,6,250.04,0.2,1200.19,Online
O004698,2024-04-15,C0044,P0002,1,37.33,0.15,31.73,Partner
O004699,2024-07-09,C0044,P0020,1,97.17,0,97.17,Online
O004700,2024-08-31,C0096,P0025,5,47.4,0.2,189.6,Partner
O004701,2025-08-09,C0009,P0009,5,272.35,0.1,1225.58,Online
O004702,2024-12-22,C0150,P0008,3,136.8,0,410.4,Online
O004703,2024-06-20,C0064,P0007,3,39.48,0,118.44,Online
O004704,2025-01-18,C0092,P0003,1,314.36,0,314.36,Partner
O004705,2025-09-25,C0085,P0012,1,253.71,0,253.71,Partner
O004706,2025-11-30,C0058,P0011,5,382.02,0,1910.1,Online
O004707,2025-05-31,C0058,P0028,7,19.35,0.1,121.91,Partner
O004708,2024-07-17,C0144,P0010,4,217.18,0.1,781.85,Online
O004709,2024-09-09,C0050,P0029,3,135.15,0,405.45,In-Store
O004710,2024-01-08,C0042,P0019,7,120.65,0,844.55,Partner
O004711,2024-05-09,C0007,P0012,4,253.71,0,1014.84,In-Store
O004712,2025-08-16,C0193,P0009,2,272.35,0,544.7,Online
O004713,2025-09-04,C0114,P0025,6,47.4,0.2,227.52,In-Store
O004714,2024-04-30,C0081,P0030,3,30.0,0,90.0,Online
O004715,2024-03-18,C0063,P0016,7,250.04,0,1750.28,In-Store
O004716,2024-06-12,C0118,P0010,6,217.18,0,1303.08,Online
O004717,2024-10-01,C0004,P0013,3,355.88,0.1,960.88,Partner
O004718,2024-12-16,C0024,P0019,4,120.65,0.05,458.47,Partner
O004719,2025-02-09,C0026,P0019,3,120.65,0,361.95,In-Store
O004720,2025-05-08,C0020,P0023,4,306.06,0,1224.24,In-Store
O004721,2025-03-09,C0060,P0024,7,283.93,0,1987.51,In-Store
O004722,2025-06-04,C0122,P0011,3,382.02,0.15,974.15,Partner
O004723,2024-05-25,C0103,P0009,7,272.35,0,1906.45,Partner
O004724,2025-04-04,C0007,P0029,7,135.15,0,946.05,Online
O004725,2025-06-29,C0007,P0001,3,388.22,0.15,989.96,In-Store
O004726,2024-03-03,C0081,P0028,3,19.35,0,58.05,Online
O004727,2024-12-28,C0043,P0023,2,306.06,0,612.12,Partner
O004728,2024-01-11,C0059,P0028,6,19.35,0,116.1,In-Store
O004729,2024-05-22,C0025,P0009,4,272.35,0.15,925.99,Online
O004730,2024-08-31,C0149,P0021,2,43.43,0,86.86,Partner
O004731,2025-08-28,C0013,P0017,8,100.03,0.05,760.23,In-Store
O004732,2025-09-11,C0164,P0005,5,252.32,0.05,1198.52,Online
O004733,2024-05-14,C0096,P0023,5,306.06,0.2,1224.24,Online
O004734,2024-09-17,C0024,P0017,4,100.03,0.15,340.1,Partner
O004735,2024-07-03,C0173,P0011,2,382.02,0.1,687.64,Partner
O004736,2024-02-12,C0002,P0010,8,217.18,0.05,1650.57,In-Store
O004737,2025-08-11,C0127,P0021,7,43.43,0.2,243.21,Online
O004738,2024-06-23,C0054,P0029,4,135.15,0.2,432.48,Partner
O004739,2024-04-07,C0151,P0018,7,276.28,0,1933.96,In-Store
O004740,2025-04-23,C0159,P0002,3,37.33,0,111.99,Partner
O004741,2024-10-08,C0139,P0022,5,391.51,0.05,1859.67,Online
O004742,2025-06-23,C0134,P0011,6,382.02,0.15,1948.3,Partner
O004743,2024-11-24,C0050,P0027,3,125.39,0.2,300.94,Partner
O004744,2025-02-18,C0112,P0023,8,306.06,0,2448.48,Online
O004745,2025-05-08,C0005,P0024,5,283.93,0.05,1348.67,Online
O004746,2024-11-08,C0169,P0019,3,120.65,0,361.95,Online
O004747,2025-01-17,C0200,P0021,6,43.43,0.15,221.49,Online
O004748,2024-06-11,C0150,P0013,3,355.88,0.1,960.88,Online
O004749,2024-04-18,C0047,P0028,6,19.35,0,116.1,Partner
O004750,2024-11-03,C0047,P0012,7,253.71,0,1775.97,In-Store
O004751,2025-08-26,C0045,P0018,7,276.28,0,1933.96,In-Store
O004752,2024-06-22,C0047,P0021,1,43.43,0,43.43,Online
O004753,2024-10-21,C0063,P0030,5,30.0,0,150.0,Partner
O004754,2024-01-14,C0147,P0006,1,163.81,0.2,131.05,Partner
O004755,2024-06-23,C0180,P0021,7,43.43,0.05,288.81,Partner
O004756,2025-02-12,C0114,P0002,3,37.33,0.05,106.39,Online
O004757,2024-02-23,C0068,P0030,6,30.0,0.2,144.0,Partner
O004758,2024-03-09,C0093,P0014,4,199.28,0,797.12,In-Store
O004759,2024-08-25,C0073,P0021,1,43.43,0,43.43,Partner
O004760,2024-08-12,C0020,P0002,2,37.33,0.1,67.19,Online
O004761,2025-09-26,C0095,P0025,4,47.4,0.1,170.64,Online
O004762,2025-04-19,C0035,P0006,5,163.81,0.2,655.24,Online
O004763,2024-01-06,C0023,P0019,4,120.65,0.05,458.47,Partner
O004764,2024-05-27,C0012,P0014,1,199.28,0.1,179.35,In-Store
O004765,2025-02-13,C0125,P0022,1,391.51,0,391.51,In-Store
O004766,2024-02-26,C0103,P0004,7,111.89,0.2,626.58,In-Store
O004767,2024-10-15,C0112,P0028,3,19.35,0.05,55.15,Online
O004768,2024-01-16,C0182,P0017,6,100.03,0,600.18,Partner
O004769,2024-07-23,C0084,P0008,8,136.8,0,1094.4,In-Store
O004770,2025-03-11,C0109,P0003,8,314.36,0.2,2011.9,Partner
O004771,2024-04-23,C0038,P0028,4,19.35,0.15,65.79,Online
O004772,2024-01-13,C0051,P0026,7,73.21,0,512.47,Partner
O004773,2024-04-05,C0159,P0009,5,272.35,0.15,1157.49,In-Store
O004774,2024-04-11,C0077,P0005,4,252.32,0.15,857.89,In-Store
O004775,2024-07-20,C0090,P0009,5,272.35,0,1361.75,In-Store
O004776,2025-02-01,C0046,P0015,8,220.08,0.15,1496.54,Partner
O004777,2024-02-02,C0093,P0016,7,250.04,0.2,1400.22,In-Store
O004778,2024-10-26,C0178,P0007,5,39.48,0.1,177.66,Online
O004779,2024-03-12,C0160,P0002,5,37.33,0.05,177.32,In-Store
O004780,2025-06-07,C0084,P0028,6,19.35,0,116.1,Partner
O004781,2025-05-21,C0113,P0001,2,388.22,0.2,621.15,Partner
O004782,2024-11-02,C0158,P0019,4,120.65,0,482.6,Partner
O004783,2025-07-27,C0047,P0002,3,37.33,0,111.99,Online
O004784,2024-09-30,C0114,P0010,5,217.18,0.2,868.72,Online
O004785,2024-10-02,C0197,P0016,3,250.04,0,750.12,In-Store
O004786,2024-07-20,C0110,P0025,6,47.4,0.2,227.52,Partner
O004787,2025-08-06,C0100,P0019,5,120.65,0.05,573.09,Online
O004788,2025-07-02,C0043,P0012,5,253.71,0.2,1014.84,In-Store
O004789,2024-05-20,C0191,P0008,7,136.8,0.2,766.08,In-Store
O004790,2025-12-05,C0144,P0019,1,120.65,0,120.65,In-Store
O004791,2025-12-24,C0045,P0007,7,39.48,0.15,234.91,In-Store
O004792,2025-09-01,C0017,P0021,1,43.43,0,43.43,In-Store
O004793,2024-11-16,C0059,P0017,6,100.03,0.15,510.15,In-Store
O004794,2025-02-04,C0190,P0009,3,272.35,0,817.05,Partner
O004795,2025-08-27,C0072,P0008,6,136.8,0.2,656.64,Partner
O004796,2024-08-13,C0005,P0027,1,125.39,0.1,112.85,In-Store
O004797,2025-03-13,C0137,P0003,5,314.36,0.15,1336.03,Online
O004798,2024-04-06,C0079,P0016,7,250.04,0.15,1487.74,In-Store
O004799,2024-08-05,C0057,P0015,5,220.08,0,1100.4,In-Store
O004800,2025-07-09,C0014,P0013,7,355.88,0,2491.16,In-Store
O004801,2024-09-19,C0167,P0028,6,19.35,0.05,110.3,In-Store
O004802,2024-08-27,C0120,P0005,7,252.32,0.2,1412.99,In-Store
O004803,2025-11-05,C0142,P0030,2,30.0,0,60.0,In-Store
O004804,2025-06-13,C0178,P0003,6,314.36,0.2,1508.93,Partner
O004805,2024-06-01,C0156,P0019,1,120.65,0,120.65,In-Store
O004806,2024-04-22,C0122,P0030,3,30.0,0.1,81.0,Online
O004807,2024-02-11,C0199,P0017,5,100.03,0,500.15,Partner
O004808,2024-10-24,C0117,P0021,7,43.43,0,304.01,Online
O004809,2024-12-11,C0094,P0014,7,199.28,0,1394.96,Online
O004810,2024-09-30,C0059,P0023,4,306.06,0.05,1163.03,In-Store
O004811,2024-01-28,C0152,P0017,4,100.03,0,400.12,In-Store
O004812,2024-08-04,C0124,P0021,8,43.43,0.15,295.32,Online
O004813,2024-05-18,C0104,P0016,2,250.04,0.1,450.07,Online
O004814,2025-05-01,C0189,P0006,7,163.81,0.05,1089.34,Partner
O004815,2024-01-17,C0165,P0009,2,272.35,0.1,490.23,Partner
O004816,2024-08-11,C0116,P0017,7,100.03,0,700.21,Partner
O004817,2025-04-27,C0195,P0011,1,382.02,0.05,362.92,Online
O004818,2025-11-27,C0147,P0014,4,199.28,0,797.12,Online
O004819,2024-01-25,C0179,P0017,8,100.03,0.05,760.23,Partner
O004820,2024-01-23,C0081,P0026,6,73.21,0.2,351.41,Partner
O004821,2024-04-30,C0164,P0010,3,217.18,0,651.54,Partner
O004822,2025-07-28,C0117,P0002,5,37.33,0.15,158.65,In-Store
O004823,2025-02-15,C0196,P0023,2,306.06,0.1,550.91,Partner
O004824,2025-02-04,C0186,P0015,1,220.08,0.05,209.08,Online
O004825,2024-03-12,C0048,P0027,1,125.39,0.2,100.31,In-Store
O004826,2024-07-15,C0196,P0006,1,163.81,0.05,155.62,Partner
O004827,2025-08-03,C0149,P0006,2,163.81,0.15,278.48,Partner
O004828,2024-06-06,C0041,P0016,2,250.04,0.1,450.07,In-Store
O004829,2024-08-26,C0180,P0011,4,382.02,0.2,1222.46,In-Store
O004830,2025-03-09,C0024,P0015,1,220.08,0.1,198.07,In-Store
O004831,2025-08-24,C0157,P0009,3,272.35,0.05,776.2,In-Store
O004832,2025-12-13,C0041,P0001,4,388.22,0.15,1319.95,Partner
O004833,2025-11-21,C0138,P0022,4,391.51,0,1566.04,Online
O004834,2024-10-16,C0084,P0010,1,217.18,0,217.18,In-Store
O004835,2024-01-28,C0199,P0019,7,120.65,0.05,802.32,In-Store
O004836,2024-12-14,C0154,P0006,2,163.81,0.1,294.86,Partner
O004837,2024-09-21,C0113,P0007,1,39.48,0,39.48,Partner
O004838,2025-07-28,C0136,P0006,5,163.81,0,819.05,Partner
O004839,2024-09-08,C0191,P0025,5,47.4,0.15,201.45,Online
O004840,2025-07-05,C0179,P0005,2,252.32,0.05,479.41,Online
O004841,2025-10-11,C0107,P0016,1,250.04,0.05,237.54,In-Store
O004842,2024-04-26,C0165,P0009,4,272.35,0.15,925.99,In-Store
O004843,2025-01-23,C0166,P0017,1,100.03,0,100.03,Partner
O004844,2025-10-31,C0065,P0029,3,135.15,0.2,324.36,Partner
O004845,2025-04-04,C0024,P0011,1,382.02,0,382.02,Online
O004846,2024-06-08,C0030,P0016,1,250.04,0.1,225.04,In-Store
O004847,2024-02-19,C0162,P0010,1,217.18,0.05,206.32,Online
O004848,2025-10-17,C0008,P0017,1,100.03,0.1,90.03,Online
O004849,2025-06-25,C0117,P0006,7,163.81,0,1146.67,Online
O004850,2024-10-30,C0154,P0014,3,199.28,0.15,508.16,In-Store
O004851,2024-01-20,C0135,P0011,1,382.02,0.15,324.72,In-Store
O004852,2024-07-07,C0038,P0017,6,100.03,0.1,540.16,Partner
O004853,2024-03-18,C0166,P0015,5,220.08,0,1100.4,In-Store
O004854,2025-12-02,C0139,P0001,7,388.22,0.1,2445.79,Online
O004855,2024-04-22,C0185,P0020,7,97.17,0.2,544.15,Online
O004856,2024-01-16,C0121,P0013,7,355.88,0,2491.16,Partner
O004857,2024-01-18,C0009,P0017,3,100.03,0.2,240.07,Online
O004858,2025-10-12,C0160,P0004,8,111.89,0,895.12,Online
O004859,2024-10-02,C0108,P0007,5,39.48,0,197.4,Online
O004860,2025-10-28,C0084,P0026,7,73.21,0.15,435.6,Online
O004861,2025-11-27,C0165,P0009,6,272.35,0.1,1470.69,In-Store
O004862,2024-10-29,C0002,P0003,3,314.36,0,943.08,Partner
O004863,2025-11-04,C0169,P0005,5,252.32,0,1261.6,In-Store
O004864,2024-04-02,C0056,P0014,1,199.28,0.1,179.35,Online
O004865,2024-01-10,C0058,P0015,6,220.08,0,1320.48,Online
O004866,2025-04-07,C0142,P0030,5,30.0,0.1,135.0,In-Store
O004867,2025-01-20,C0181,P0002,4,37.33,0.1,134.39,Partner
O004868,2024-10-27,C0195,P0015,1,220.08,0,220.08,Online
O004869,2025-12-07,C0097,P0011,3,382.02,0.2,916.85,In-Store
O004870,2025-12-16,C0011,P0012,6,253.71,0,1522.26,In-Store
O004871,2025-06-29,C0066,P0017,2,100.03,0.15,170.05,In-Store
O004872,2024-01-17,C0095,P0025,5,47.4,0.15,201.45,Online
O004873,2025-06-06,C0103,P0027,5,125.39,0.2,501.56,Partner
O004874,2025-08-06,C0038,P0004,6,111.89,0.2,537.07,In-Store
O004875,2025-12-30,C0128,P0008,6,136.8,0,820.8,In-Store
O004876,2024-08-24,C0106,P0005,4,252.32,0,1009.28,In-Store
O004877,2025-04-19,C0010,P0013,7,355.88,0.2,1992.93,Partner
O004878,2025-08-22,C0199,P0020,7,97.17,0,680.19,Online
O004879,2025-05-11,C0034,P0012,5,253.71,0.1,1141.69,Partner
O004880,2024-07-09,C0045,P0005,1,252.32,0,252.32,Partner
O004881,2025-02-24,C0135,P0013,3,355.88,0,1067.64,Partner
O004882,2025-03-02,C0159,P0005,1,252.32,0.05,239.7,In-Store
O004883,2024-07-12,C0019,P0015,7,220.08,0,1540.56,In-Store
O004884,2025-09-09,C0097,P0020,3,97.17,0.1,262.36,Partner
O004885,2025-07-20,C0141,P0008,4,136.8,0,547.2,Partner
O004886,2025-06-11,C0123,P0028,7,19.35,0.1,121.91,In-Store
O004887,2024-07-10,C0182,P0016,8,250.04,0.1,1800.29,In-Store
O004888,2024-05-04,C0200,P0014,1,199.28,0,199.28,Online
O004889,2025-06-19,C0066,P0017,3,100.03,0,300.09,In-Store
O004890,2024-12-01,C0156,P0027,4,125.39,0,501.56,Online
O004891,2025-09-05,C0155,P0017,4,100.03,0.2,320.1,Online
O004892,2024-01-31,C0040,P0005,7,252.32,0,1766.24,Online
O004893,2025-10-30,C0018,P0010,5,217.18,0,1085.9,Partner
O004894,2025-09-23,C0179,P0015,7,220.08,0,1540.56,Partner
O004895,2025-10-29,C0192,P0003,5,314.36,0.15,1336.03,Partner
O004896,2024-10-18,C0059,P0028,1,19.35,0.2,15.48,Partner
O004897,2024-05-01,C0145,P0003,4,314.36,0,1257.44,Online
O004898,2024-06-04,C0053,P0017,8,100.03,0,800.24,Partner
O004899,2025-08-28,C0140,P0016,3,250.04,0,750.12,Partner
O004900,2025-11-18,C0139,P0014,6,199.28,0.2,956.54,In-Store
O004901,2024-01-12,C0077,P0006,3,163.81,0,491.43,In-Store
O004902,2025-06-15,C0159,P0023,3,306.06,0,918.18,Online
O004903,2025-08-06,C0060,P0011,4,382.02,0,1528.08,In-Store
O004904,2024-09-24,C0110,P0014,2,199.28,0.1,358.7,Partner
O004905,2025-07-12,C0159,P0013,3,355.88,0.1,960.88,Online
O004906,2025-06-30,C0167,P0028,6,19.35,0.05,110.3,Online
O004907,2025-01-08,C0002,P0003,8,314.36,0.15,2137.65,Online
O004908,2025-09-22,C0161,P0030,1,30.0,0.05,28.5,In-Store
O004909,2024-12-07,C0105,P0004,7,111.89,0.1,704.91,In-Store
O004910,2024-01-07,C0040,P0025,5,47.4,0.2,189.6,In-Store
O004911,2024-09-20,C0064,P0026,5,73.21,0.05,347.75,Online
O004912,2024-03-15,C0182,P0006,6,163.81,0,982.86,Partner
O004913,2025-02-18,C0050,P0016,6,250.04,0.2,1200.19,Online
O004914,2025-05-22,C0004,P0002,8,37.33,0.05,283.71,Online
O004915,2024-12-24,C0165,P0006,2,163.81,0.05,311.24,Online
O004916,2025-08-12,C0058,P0014,2,199.28,0.2,318.85,Partner
O004917,2024-12-07,C0046,P0002,3,37.33,0.15,95.19,Partner
O004918,2024-07-22,C0191,P0027,2,125.39,0.1,225.7,Partner
O004919,2024-02-11,C0124,P0007,4,39.48,0.05,150.02,Online
O004920,2024-10-27,C0077,P0024,3,283.93,0.2,681.43,In-Store
O004921,2025-07-17,C0071,P0028,8,19.35,0,154.8,Partner
O004922,2025-03-17,C0001,P0025,5,47.4,0.05,225.15,Online
O004923,2024-05-11,C0114,P0024,7,283.93,0.2,1590.01,Online
O004924,2025-04-26,C0081,P0003,1,314.36,0.15,267.21,In-Store
O004925,2025-04-27,C0083,P0003,2,314.36,0.2,502.98,Partner
O004926,2025-05-09,C0009,P0030,6,30.0,0,180.0,Partner
O004927,2025-07-05,C0062,P0022,3,391.51,0.2,939.62,Partner
O004928,2025-01-27,C0089,P0003,5,314.36,0,1571.8,Online
O004929,2024-12-28,C0066,P0002,2,37.33,0.1,67.19,Partner
O004930,2024-03-21,C0001,P0012,6,253.71,0.1,1370.03,Partner
O004931,2025-04-07,C0189,P0026,2,73.21,0,146.42,In-Store
O004932,2025-01-09,C0070,P0023,7,306.06,0.15,1821.06,Online
O004933,2024-02-18,C0155,P0022,2,391.51,0.05,743.87,Partner
O004934,2024-02-21,C0126,P0027,8,125.39,0,1003.12,In-Store
O004935,2024-01-13,C0003,P0019,4,120.65,0.2,386.08,Partner
O004936,2025-07-06,C0080,P0011,5,382.02,0,1910.1,In-Store
O004937,2025-12-29,C0005,P0025,4,47.4,0.1,170.64,Partner
O004938,2025-07-06,C0039,P0006,2,163.81,0.2,262.1,Online
O004939,2024-06-13,C0175,P0007,7,39.48,0.05,262.54,Partner
O004940,2025-01-15,C0188,P0002,4,37.33,0.1,134.39,Partner
O004941,2025-12-11,C0142,P0013,5,355.88,0.15,1512.49,Partner
O004942,2025-07-07,C0006,P0022,8,391.51,0.1,2818.87,Online
O004943,2025-09-14,C0039,P0013,6,355.88,0,2135.28,Partner
O004944,2025-12-09,C0087,P0003,7,314.36,0,2200.52,In-Store
O004945,2024-07-27,C0182,P0020,4,97.17,0.2,310.94,Partner
O004946,2024-07-23,C0061,P0011,7,382.02,0,2674.14,Online
O004947,2024-09-26,C0049,P0020,8,97.17,0,777.36,Online
O004948,2025-03-18,C0129,P0030,1,30.0,0.2,24.0,In-Store
O004949,2025-09-02,C0011,P0017,8,100.03,0,800.24,Online
O004950,2025-12-17,C0011,P0022,2,391.51,0.1,704.72,Partner
O004951,2024-08-15,C0024,P0018,5,276.28,0.2,1105.12,Online
